timestamp,robot_x,robot_y,robot_yaw_rad,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
1730821490466732264,7.062069344846879,0.9382375295901331,0.9598490739658541,7.2,-5.75,10.92,-1.61,4.04,-2.45,6.02,-3.03,3.06,0.65
1730821490566603422,7.081588362011196,0.9563069070373895,0.9578410598204323,7.2,-5.75,10.93,-1.6,3.97,-2.45,5.97,-3.11,3.06,0.65
1730821490666539431,7.103432398268993,0.9941593264523838,0.9603717702566111,7.2,-5.76,10.93,-1.6,3.89,-2.44,5.92,-3.18,3.06,0.64
1730821490766618490,7.123291475098894,1.0244326964177641,0.9618277414055147,7.2,-5.76,10.93,-1.59,3.82,-2.44,5.87,-3.26,3.06,0.64
1730821490866609573,7.137391113120898,1.0378271792237506,0.9612744196748326,7.19,-5.76,10.93,-1.58,3.74,-2.43,5.82,-3.34,3.06,0.64
1730821490966600418,7.158755272543598,1.06173585580987,0.9608552799829136,7.19,-5.76,10.94,-1.58,3.67,-2.43,5.77,-3.41,3.06,0.64
1730821491066692352,7.184678568354963,1.0994257723817542,0.9624634636596507,7.19,-5.77,10.94,-1.58,3.61,-2.4,5.73,-3.49,3.06,0.64
1730821491166702271,7.207102447296878,1.124258828739807,0.9615722671939876,7.19,-5.78,10.94,-1.57,3.54,-2.38,5.69,-3.57,3.06,0.64
1730821491266678333,7.224061915140872,1.1393695380919935,0.9596923304845539,7.18,-5.79,10.94,-1.57,3.48,-2.35,5.65,-3.65,3.06,0.64
1730821491366554499,7.245111136676971,1.1621843468677349,0.9584184997834239,7.18,-5.8,10.94,-1.57,3.42,-2.33,5.61,-3.73,3.06,0.64
1730821491466527462,7.267140811341312,1.1813893217994313,0.9558128174216276,7.18,-5.81,10.94,-1.57,3.36,-2.3,5.57,-3.81,3.06,0.63
1730821491566581488,7.291923856520425,1.2019633835217476,0.9534131395646701,7.18,-5.82,10.94,-1.56,3.29,-2.28,5.52,-3.89,3.06,0.63
1730821491666668415,7.319951916817923,1.226716428211151,0.9497810912271195,7.17,-5.83,10.94,-1.56,3.23,-2.25,5.48,-3.97,3.06,0.63
1730821491766584396,7.335957532819947,1.2427006853952984,0.9486703658768054,7.17,-5.84,10.94,-1.56,3.17,-2.23,5.44,-4.05,3.06,0.63
1730821491866665363,7.366062683188377,1.2352029377619909,0.9367250878574556,7.17,-5.85,10.94,-1.55,3.1,-2.2,5.4,-4.13,3.06,0.63
1730821491966611385,7.411616233395455,1.1672115791894924,0.9032818374500451,7.17,-5.86,10.94,-1.55,3.04,-2.18,5.36,-4.21,3.06,0.63
1730821492066565275,7.43663625733675,1.1205126803570504,0.8819904335807549,7.17,-5.85,10.93,-1.55,2.99,-2.19,5.33,-4.28,3.06,0.63
1730821492166566372,7.468167547213579,1.067022256454531,0.8570650860416326,7.17,-5.84,10.93,-1.56,2.94,-2.2,5.29,-4.35,3.06,0.63
1730821492266577244,7.493091979902386,1.059328404338255,0.8476235912221805,7.17,-5.83,10.93,-1.56,2.89,-2.2,5.26,-4.42,3.06,0.63
1730821492366621256,7.518775721035497,1.1030389148387603,0.8523035717874863,7.18,-5.82,10.93,-1.56,2.84,-2.21,5.23,-4.48,3.06,0.62
1730821492466690302,7.54362006412113,1.123675325695009,0.8508993580909889,7.18,-5.81,10.92,-1.57,2.79,-2.22,5.2,-4.55,3.06,0.62
1730821492566718340,7.566567575313511,1.1056940848910721,0.8385861258346771,7.18,-5.8,10.92,-1.57,2.74,-2.23,5.16,-4.62,3.06,0.62
1730821492666688442,7.596273999189585,1.0500140828911557,0.8117964842895878,7.18,-5.79,10.92,-1.57,2.69,-2.24,5.13,-4.69,3.06,0.62
1730821492766612291,7.6245778344851685,1.0120199888315151,0.7922316010234878,7.19,-5.78,10.91,-1.57,2.64,-2.25,5.1,-4.76,3.06,0.62
1730821492866593361,7.653450427064007,1.0346816597732538,0.7905086896292657,7.19,-5.77,10.91,-1.58,2.6,-2.25,5.06,-4.83,3.06,0.62
1730821492966654301,7.67031903525397,1.0586003952051823,0.7932889512623501,7.19,-5.76,10.91,-1.58,2.55,-2.26,5.03,-4.9,3.06,0.62
1730821493066607475,7.696718369972968,1.0928008879968825,0.7968916464897163,7.19,-5.76,10.91,-1.57,2.52,-2.25,5.04,-4.95,3.06,0.62
1730821493166739464,7.720171469675738,1.120700837714105,0.7986642969398108,7.19,-5.76,10.91,-1.55,2.5,-2.23,5.04,-4.99,3.06,0.61
1730821493266776562,7.753368777472027,1.1528962101540943,0.7993713080263968,7.19,-5.76,10.91,-1.54,2.48,-2.21,5.05,-5.04,3.06,0.61
1730821493366841316,7.770641311738414,1.1700985399826083,0.7995584841461268,7.19,-5.76,10.91,-1.52,2.46,-2.2,5.05,-5.09,3.06,0.61
1730821493466849327,7.795209583233794,1.1930202105147876,0.7991102144899785,7.19,-5.76,10.91,-1.51,2.44,-2.18,5.06,-5.14,3.06,0.61
1730821493566663504,7.821832472740187,1.2131584291607387,0.7978744344177682,7.19,-5.75,10.91,-1.5,2.41,-2.16,5.06,-5.19,3.06,0.61
1730821493666712523,7.85467877836275,1.2394068128855156,0.7968912208466437,7.19,-5.75,10.91,-1.48,2.39,-2.15,5.07,-5.24,3.06,0.61
1730821493766667604,7.872172102153744,1.2530674908254271,0.7956276232016136,7.19,-5.75,10.91,-1.47,2.37,-2.13,5.07,-5.29,3.06,0.61
1730821493866680384,7.897269526440551,1.2734783733309778,0.7949512862451783,7.19,-5.75,10.91,-1.46,2.35,-2.11,5.08,-5.34,3.06,0.61
1730821493966700554,7.925983453063713,1.2955852957372145,0.79442394223546,7.19,-5.75,10.91,-1.44,2.33,-2.1,5.09,-5.39,3.07,0.61
1730821494066715479,7.955971559040744,1.316746536678043,0.7919802201412758,7.19,-5.75,10.91,-1.44,2.33,-2.1,5.08,-5.4,3.07,0.6
1730821494166671515,7.976113708084982,1.3345786004717968,0.7919792828494827,7.19,-5.75,10.9,-1.44,2.33,-2.1,5.08,-5.42,3.07,0.6
1730821494266634464,8.000816265411444,1.3525795576133504,0.7904125702941076,7.19,-5.75,10.9,-1.44,2.33,-2.1,5.08,-5.43,3.07,0.6
1730821494366583347,8.027761741570671,1.3607185699245339,0.7856112003385637,7.19,-5.74,10.9,-1.44,2.33,-2.1,5.07,-5.44,3.07,0.6
1730821494466529369,8.056338892444211,1.3487346027514504,0.773895065703371,7.2,-5.74,10.9,-1.44,2.33,-2.1,5.07,-5.46,3.07,0.6
1730821494566608429,8.088316164306377,1.3100607022696593,0.7517192880515563,7.2,-5.74,10.89,-1.44,2.33,-2.1,5.07,-5.47,3.07,0.6
1730821494666656494,8.107420153009159,1.2887142499558877,0.7395717402198704,7.2,-5.74,10.89,-1.44,2.33,-2.1,5.07,-5.49,3.07,0.6
1730821494766717434,8.133010026425636,1.2644579129289386,0.7243137394186829,7.2,-5.74,10.89,-1.44,2.33,-2.1,5.06,-5.5,3.07,0.6
1730821494866760254,8.158318148369824,1.2451786138990697,0.7115955452998729,7.2,-5.74,10.88,-1.44,2.33,-2.1,5.06,-5.51,3.07,0.59
1730821494966760397,8.186903634574124,1.274854456504634,0.7127519462331813,7.2,-5.74,10.88,-1.44,2.33,-2.1,5.06,-5.53,3.07,0.59
1730821495066692352,8.20826888274009,1.2897288044914066,0.7128245348672029,7.2,-5.73,10.88,-1.44,2.33,-2.1,5.05,-5.53,3.07,0.59
1730821495166748285,8.231984636315712,1.276747098300804,0.7016639459467353,7.2,-5.73,10.88,-1.45,2.33,-2.1,5.04,-5.53,3.07,0.59
1730821495266722441,8.253598451528884,1.225352681441893,0.6780308878921668,7.2,-5.73,10.87,-1.45,2.33,-2.1,5.03,-5.53,3.07,0.59
1730821495366708279,8.280387700322262,1.1582467203222933,0.6478679367582824,7.2,-5.73,10.87,-1.45,2.33,-2.1,5.03,-5.53,3.07,0.59
1730821495466631413,8.289834159060517,1.1158779232317155,0.6294685152141483,7.2,-5.73,10.87,-1.45,2.33,-2.1,5.02,-5.53,3.07,0.59
1730821495566785336,8.31038783171637,1.0627705887463854,0.6061255303422639,7.2,-5.73,10.87,-1.45,2.33,-2.1,5.01,-5.53,3.07,0.59
1730821495666722298,8.32490471258976,1.0165599648874206,0.5854210531354853,7.2,-5.73,10.86,-1.45,2.33,-2.1,5.0,-5.53,3.07,0.59
1730821495766705275,8.35172145162803,0.9982492815863129,0.5728809399434152,7.2,-5.73,10.86,-1.45,2.33,-2.1,4.99,-5.53,3.07,0.58
1730821495866705418,8.37747786933749,1.0218054457695054,0.5747612445138588,7.2,-5.72,10.86,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58
1730821495966750383,8.396951035793164,1.01451866825061,0.5682820640683375,7.2,-5.72,10.85,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58
1730821496066680431,8.4122863874037,0.9647563397205803,0.5468525289282782,7.2,-5.72,10.85,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58
1730821496166746378,8.425283253678568,0.8824186026663883,0.5119408888985197,7.2,-5.72,10.85,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58
1730821496266813517,8.43672430275024,0.8213916975129532,0.48586813827813036,7.2,-5.72,10.85,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58
1730821496366745472,8.443734125065127,0.7786385404045543,0.46784453989221253,7.2,-5.72,10.84,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58
1730821496466774464,8.45178639307234,0.7205970783462098,0.4424907218697184,7.2,-5.72,10.84,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.58
1730821496566722393,8.457919666796904,0.6565616052978677,0.41601865083709655,7.2,-5.71,10.84,-1.45,2.33,-2.1,4.98,-5.53,3.07,0.57
1730821496666725397,8.466071969122776,0.5997831421204441,0.39104800754518987,7.2,-5.71,10.84,-1.45,2.33,-2.11,4.98,-5.53,3.07,0.57
1730821496766680479,8.48863037895052,0.593043446642477,0.3851090339278427,7.2,-5.71,10.83,-1.45,2.33,-2.11,4.98,-5.53,3.07,0.57
1730821496866701365,8.51425637183726,0.6098429608842229,0.38846880611275414,7.2,-5.71,10.83,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.57
1730821496966642380,8.54697263964746,0.6305427411837743,0.3925933529098309,7.2,-5.71,10.83,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.57
1730821497066677570,8.57803492557487,0.6390926247182457,0.3918574652736053,7.2,-5.71,10.82,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.57
1730821497166628361,8.588071790566158,0.5785394620990592,0.36519440513123946,7.2,-5.71,10.82,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.57
1730821497266679525,8.58783256027353,0.5426342724084963,0.3505192972277823,7.2,-5.71,10.82,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.57
1730821497366660357,8.586553964919293,0.45909343512277134,0.3164362322918114,7.2,-5.7,10.82,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.57
1730821497466650486,8.601267135332035,0.4336661111816844,0.3039496721301671,7.2,-5.7,10.81,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.56
1730821497566688538,8.635753617943225,0.4473809029847473,0.30635901260695825,7.2,-5.7,10.81,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.56
1730821497666746378,8.662218387327966,0.4616583262503384,0.30969118489777764,7.2,-5.7,10.81,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.56
1730821497766719341,8.707749865823654,0.4797944686971358,0.3122041568090277,7.2,-5.7,10.81,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.56
1730821497866707325,8.740749735842924,0.48822653902887025,0.3124579504471874,7.2,-5.7,10.8,-1.45,2.34,-2.11,4.98,-5.53,3.07,0.56
1730821497966706276,8.773703820822401,0.5005873176344564,0.3140800827596142,7.2,-5.7,10.8,-1.45,2.34,-2.11,4.98,-5.54,3.07,0.56
1730821498066535473,8.81108131283299,0.5258204545858318,0.3213301559448488,7.2,-5.69,10.8,-1.45,2.34,-2.11,4.98,-5.54,3.07,0.56
1730821498166603565,8.860732330119525,0.5775122209101309,0.33749051838814803,7.21,-5.69,10.79,-1.45,2.34,-2.11,4.98,-5.54,3.07,0.56
1730821498266595364,8.917499946728018,0.6239441437102353,0.3514682248355324,7.21,-5.69,10.79,-1.45,2.34,-2.11,4.98,-5.54,3.07,0.55
1730821498366723299,8.945136215663148,0.623216237688174,0.3480939082672243,7.21,-5.69,10.79,-1.45,2.34,-2.11,4.98,-5.54,3.07,0.55
1730821498466745377,8.961401395284902,0.5916703452875653,0.33362989232108664,7.21,-5.69,10.79,-1.46,2.34,-2.11,4.98,-5.54,3.07,0.55
1730821498566706419,8.964100420819166,0.5499308788247466,0.3162668521089229,7.21,-5.69,10.78,-1.46,2.34,-2.11,4.98,-5.54,3.07,0.55
1730821498666621208,8.961970685209351,0.4836040190458577,0.28882007221740136,7.21,-5.69,10.78,-1.46,2.34,-2.11,4.98,-5.54,3.07,0.55
1730821498766726255,8.963954025409722,0.4087995943515801,0.25767452706496996,7.21,-5.69,10.78,-1.46,2.34,-2.11,4.98,-5.54,3.07,0.55
1730821498866652250,8.988069513711672,0.4045978124485279,0.25402164101085545,7.21,-5.68,10.77,-1.46,2.34,-2.11,4.98,-5.54,3.07,0.55
1730821498966627359,9.026928105168967,0.4239987753691179,0.25941397642291925,7.21,-5.68,10.77,-1.46,2.34,-2.11,4.98,-5.54,3.07,0.55
1730821499066648245,9.054216293797158,0.43543424823221377,0.2614575471360917,7.21,-5.68,10.77,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.55
1730821499166643381,9.099567637956705,0.45463265885003246,0.2658621671951866,7.21,-5.68,10.77,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54
1730821499266558409,9.133386379802607,0.46181952776125623,0.26572689357655876,7.21,-5.68,10.76,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54
1730821499366549253,9.164397065051046,0.46610372688751966,0.26443616244476803,7.21,-5.68,10.76,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54
1730821499466627359,9.07714307465702,0.2799629938198567,0.19056790487122474,7.21,-5.68,10.76,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54
1730821499566612244,8.894230640554762,0.002476913171192585,0.07873564690820524,7.21,-5.67,10.76,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54
1730821499666659355,8.442707223044724,-0.4730475585679004,-0.14073242055105656,7.21,-5.67,10.75,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54
1730821499766658306,8.009732991639321,-0.7760559655695052,-0.31793900670614894,7.21,-5.67,10.75,-1.46,2.34,-2.11,4.98,-5.54,3.08,0.54
1730821499866598368,7.524975526547338,-0.998656875126618,-0.4965070105121294,7.21,-5.67,10.75,-1.46,2.34,-2.12,4.98,-5.54,3.08,0.54
1730821499966585398,7.138650387313049,-1.1076507338416843,-0.6304620464848315,7.21,-5.67,10.74,-1.46,2.34,-2.12,4.98,-5.54,3.08,0.53
1730821500066530228,6.475691969678806,-1.1749720301109237,-0.8530917403348577,7.21,-5.67,10.74,-1.46,2.34,-2.12,4.98,-5.54,3.08,0.53
1730821500166516304,5.977388993200014,-1.1322447881973288,-1.0207148320125352,7.21,-5.67,10.74,-1.46,2.35,-2.12,4.98,-5.54,3.08,0.53
1730821500266572237,5.45511269508522,-1.0004845717193076,-1.2056843794795469,7.21,-5.67,10.74,-1.46,2.35,-2.12,4.98,-5.54,3.08,0.53
1730821500366701365,5.077613853342077,-0.8392481982042215,-1.3463827564832314,7.21,-5.66,10.73,-1.46,2.35,-2.12,4.98,-5.54,3.08,0.53
1730821500466668367,4.641989676062538,-0.5651632518919674,-1.5244204216575903,7.21,-5.66,10.73,-1.46,2.35,-2.12,4.98,-5.54,3.08,0.53
1730821500566577435,4.402776091257502,-0.3724077875479277,-1.6306274374128227,7.21,-5.66,10.73,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.53
1730821500666442394,4.2214026080931575,-0.1986973810678796,-1.7172334401224219,7.21,-5.66,10.73,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.53
1730821500766557217,4.106686271792952,-0.06869001952166132,-1.777373048879254,7.21,-5.66,10.72,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.53
1730821500866671324,4.031113930316341,0.038908039671960104,-1.821582127757706,7.21,-5.66,10.72,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52
1730821500966610432,4.053904234218544,0.0013330161495845871,-1.8052737902778382,7.21,-5.66,10.72,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52
1730821501066646338,4.050609279984784,0.0017566685249699177,-1.8049882219157916,7.21,-5.65,10.71,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52
1730821501166620493,4.0325628374126055,0.02320713520760176,-1.8136695056818861,7.21,-5.65,10.71,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52
1730821501266500473,3.926023848748482,0.1786771334032129,-1.8754529193686715,7.21,-5.65,10.71,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52
1730821501366543531,3.758300512977643,0.49180904682701065,-1.993974480544231,7.21,-5.65,10.71,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52
1730821501466564417,3.651420779629949,0.7721728783144945,-2.094040916659521,7.21,-5.65,10.7,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52
1730821501566676378,3.554697941209535,1.145168774383134,-2.2221061924053034,7.21,-5.65,10.7,-1.46,2.35,-2.12,4.98,-5.55,3.08,0.52
1730821501666646242,3.5127485890882735,1.4836624794436264,-2.3348999403615545,7.21,-5.65,10.7,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51
1730821501766728401,3.507890500849173,1.5554826566302218,-2.3573339045185984,7.21,-5.65,10.7,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51
1730821501866658211,3.5073694508948643,1.5603098582314794,-2.3588018578916126,7.21,-5.64,10.69,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51
1730821501966512442,3.50633435717657,1.5619597642729508,-2.359076901624144,7.22,-5.64,10.69,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51
1730821502066556454,3.504436619307445,1.5568919718661345,-2.356933316683125,7.21,-5.64,10.69,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51
1730821502166487455,3.50323633653219,1.554184760557448,-2.355767727270944,7.21,-5.64,10.68,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51
1730821502266568422,3.503572851071389,1.5532185220381378,-2.3547022227242205,7.21,-5.64,10.68,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51
1730821502366578341,3.501485214259614,1.5500437749368954,-2.353632938449084,7.21,-5.63,10.68,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51
1730821502466542244,3.5004496276910855,1.5496249032327414,-2.353139163809457,7.2,-5.63,10.68,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.51
1730821502566544294,3.499318345564176,1.546474490662962,-2.351593596278125,7.2,-5.63,10.67,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.5
1730821502666553259,3.4976334452656808,1.5435511522451764,-2.350163434203748,7.2,-5.63,10.67,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.5
1730821502766501188,3.4969341491072883,1.5414984273140333,-2.3494027534601294,7.2,-5.62,10.67,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.5
1730821502866426468,3.4952332507980994,1.5412988480810372,-2.3492574228877374,7.19,-5.62,10.67,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.5
1730821502966526270,3.4962393387139876,1.5412423668160085,-2.349299366224837,7.19,-5.62,10.66,-1.47,2.35,-2.12,4.98,-5.55,3.08,0.5
1730821503066583395,3.496087813093535,1.542103476448502,-2.3498131705767373,7.17,-5.59,10.59,-1.47,2.4,-2.13,4.99,-5.53,3.12,0.44
1730821503166520357,3.50772581899769,1.399605419338853,-2.3016864922255214,7.16,-5.56,10.53,-1.46,2.45,-2.13,5.01,-5.51,3.15,0.39
1730821503266562223,3.521994942053432,1.2121079399889383,-2.2433139741038532,7.14,-5.52,10.46,-1.46,2.49,-2.13,5.03,-5.49,3.18,0.33
1730821503366561174,3.510892879685919,1.2060292492502567,-2.245080317926883,7.12,-5.49,10.39,-1.46,2.54,-2.14,5.04,-5.47,3.21,0.28
1730821503466507196,3.4921798575982512,1.197890100121361,-2.2487165140684833,7.11,-5.46,10.32,-1.46,2.59,-2.14,5.06,-5.44,3.25,0.22
1730821503566701412,3.4935110519292643,1.1131859935160537,-2.2247939201228926,7.09,-5.43,10.25,-1.45,2.63,-2.14,5.07,-5.42,3.28,0.17
1730821503666601419,3.4949732417475983,1.0184632053064477,-2.1986435426223796,7.07,-5.4,10.18,-1.45,2.68,-2.14,5.09,-5.4,3.31,0.12
1730821503766584396,3.493975277866977,0.9618421461730804,-2.184986813767481,7.06,-5.37,10.11,-1.45,2.73,-2.15,5.11,-5.38,3.35,0.06
1730821503866593361,3.4932930931326744,0.8948568826366539,-2.1683224975908093,7.04,-5.34,10.05,-1.44,2.77,-2.15,5.12,-5.36,3.38,0.01
1730821503966585398,3.4883117777379806,0.8395048813904669,-2.155950657881457,7.02,-5.31,9.98,-1.44,2.82,-2.15,5.14,-5.34,3.41,-0.05
1730821504066627502,3.4805066332219443,0.7927924937327155,-2.146992881669421,7.0,-5.24,9.85,-1.43,2.87,-2.14,5.14,-5.29,3.47,-0.13
1730821504166619301,3.469546593640274,0.7761566967872844,-2.1473969501705983,6.98,-5.17,9.72,-1.43,2.91,-2.14,5.15,-5.25,3.53,-0.21
1730821504266639471,3.443730573270808,0.7858925812696882,-2.1587225667394034,6.96,-5.1,9.59,-1.42,2.96,-2.13,5.15,-5.21,3.59,-0.29
1730821504366568327,3.4073081184881966,0.8173576126666473,-2.1799633408010353,6.94,-5.03,9.46,-1.41,3.01,-2.12,5.15,-5.17,3.65,-0.37
1730821504466596365,3.3740003191204764,0.8686005470891534,-2.20591945824945,6.92,-4.96,9.33,-1.4,3.05,-2.11,5.15,-5.13,3.71,-0.45
1730821504566587448,3.338362964361555,0.9221948901494059,-2.23198459608331,6.89,-4.89,9.2,-1.39,3.1,-2.1,5.16,-5.09,3.77,-0.53
1730821504666621447,3.307016813944386,0.9854394253730991,-2.261262103520895,6.87,-4.82,9.07,-1.38,3.15,-2.09,5.16,-5.05,3.83,-0.61
1730821504766610384,3.280398811266784,1.0289558789638464,-2.2809720945266303,6.85,-4.75,8.94,-1.38,3.19,-2.09,5.16,-5.01,3.89,-0.69
1730821504866603374,3.2509836136361603,1.0929417282221439,-2.3090171684032263,6.83,-4.68,8.82,-1.37,3.24,-2.08,5.17,-4.96,3.96,-0.77
1730821504966549397,3.2170964600085608,1.1658030212586379,-2.3425679444132115,6.81,-4.61,8.69,-1.36,3.29,-2.07,5.17,-4.92,4.02,-0.85
1730821505066713572,3.190125481272517,1.2254763556678714,-2.368981511297054,6.79,-4.54,8.57,-1.35,3.31,-2.03,5.18,-4.88,4.08,-0.93
1730821505166640520,3.1711988923066556,1.2720040760827307,-2.3895548386339263,6.77,-4.47,8.46,-1.34,3.34,-1.99,5.19,-4.84,4.15,-1.02
1730821505266633511,3.148822551275364,1.3346504164939237,-2.4170012821420332,6.76,-4.39,8.35,-1.33,3.37,-1.95,5.2,-4.79,4.21,-1.11
1730821505366725445,3.1258199737244445,1.3925224277239876,-2.4434583162127375,6.74,-4.32,8.24,-1.32,3.4,-1.92,5.21,-4.75,4.28,-1.2
1730821505466628551,3.104525794411378,1.4477669456193927,-2.4679177337307623,6.72,-4.25,8.12,-1.3,3.42,-1.88,5.22,-4.7,4.34,-1.28
1730821505566547394,3.0749722363617806,1.4581214251262276,-2.4798622659257044,6.71,-4.18,8.01,-1.29,3.45,-1.84,5.23,-4.66,4.41,-1.37
1730821505666515350,3.058085208722164,1.438385846472294,-2.4779971398932927,6.69,-4.11,7.9,-1.28,3.48,-1.8,5.24,-4.62,4.48,-1.46
1730821505766489506,3.030242383936587,1.4065004013345046,-2.4743708630822714,6.67,-4.03,7.79,-1.27,3.51,-1.76,5.26,-4.57,4.54,-1.55
1730821505866480350,3.0024950286437058,1.3723570066024822,-2.4698250224910807,6.66,-3.96,7.67,-1.26,3.53,-1.72,5.27,-4.53,4.61,-1.64
1730821505966512442,2.969228984014341,1.3399027433373527,-2.4672072196432606,6.64,-3.89,7.56,-1.25,3.56,-1.69,5.28,-4.48,4.67,-1.72
1730821506066474438,2.9508199590005018,1.317401835828055,-2.464691678086249,6.62,-3.83,7.46,-1.25,3.62,-1.62,5.27,-4.44,4.75,-1.81
1730821506166617393,2.9196416069833373,1.2931596363191404,-2.463747171256103,6.6,-3.76,7.35,-1.24,3.68,-1.55,5.26,-4.39,4.82,-1.89
1730821506266578436,2.891423199810034,1.2718708619389334,-2.4630714524911146,6.57,-3.7,7.25,-1.24,3.73,-1.48,5.24,-4.34,4.9,-1.97
1730821506366459370,2.8592708588603477,1.2448361773803382,-2.4623278217767064,6.55,-3.63,7.15,-1.24,3.79,-1.41,5.23,-4.29,4.97,-2.05
1730821506466461420,2.8340305459659563,1.2289306034429615,-2.4634953816842073,6.53,-3.57,7.04,-1.24,3.85,-1.34,5.22,-4.24,5.04,-2.13
1730821506566461563,2.814612233668315,1.2174782974856764,-2.4643410555704177,6.51,-3.5,6.94,-1.23,3.91,-1.27,5.21,-4.19,5.12,-2.22
1730821506666716337,2.7896030276547634,1.1979285267176623,-2.4645254369106544,6.49,-3.44,6.83,-1.23,3.96,-1.21,5.2,-4.14,5.19,-2.3
1730821506766607285,2.755949420886531,1.173547312659569,-2.4647474588622633,6.47,-3.37,6.73,-1.23,4.02,-1.14,5.19,-4.09,5.27,-2.38
1730821506866647482,2.7278809242221493,1.1549497178665786,-2.4647520437945607,6.45,-3.31,6.62,-1.22,4.08,-1.07,5.18,-4.04,5.34,-2.46
1730821506966637373,2.708397004195117,1.1396795123685437,-2.4645315623170103,6.42,-3.24,6.52,-1.22,4.14,-1.0,5.17,-3.99,5.41,-2.55
1730821507066490412,2.6821702987687854,1.1221314292991067,-2.4646965392428983,6.42,-3.17,6.42,-1.23,4.2,-0.97,5.18,-3.95,5.48,-2.63
1730821507166543484,2.6521943796079817,1.103199020941397,-2.4648537052152464,6.41,-3.1,6.32,-1.24,4.27,-0.94,5.18,-3.91,5.55,-2.72
1730821507266491413,2.6177496981304156,1.080315986307132,-2.465218113084929,6.41,-3.03,6.21,-1.25,4.33,-0.91,5.19,-3.88,5.61,-2.81
1730821507366484404,2.598923713455454,1.0610372061814042,-2.4641690672356833,6.4,-2.96,6.11,-1.27,4.4,-0.88,5.2,-3.84,5.68,-2.9
1730821507466470480,2.572941832760717,1.0411381146489769,-2.4643726342159726,6.4,-2.88,6.01,-1.28,4.47,-0.85,5.21,-3.8,5.74,-2.99
1730821507566401482,2.5446795481076565,1.0244970196946792,-2.4651042145531754,6.39,-2.81,5.91,-1.29,4.53,-0.82,5.22,-3.76,5.81,-3.07
1730821507666467428,2.517249740494605,1.0077357564144709,-2.466022359611851,6.39,-2.74,5.81,-1.3,4.6,-0.79,5.23,-3.72,5.88,-3.16
1730821507766497374,2.482245410409841,0.9836203090515632,-2.466355459041746,6.39,-2.67,5.71,-1.31,4.66,-0.76,5.23,-3.68,5.94,-3.25
1730821507866531372,2.461845115953845,0.9660818983911961,-2.4655639935991163,6.38,-2.6,5.61,-1.32,4.73,-0.73,5.24,-3.65,6.01,-3.34
1730821507966564417,2.4330454122491125,0.9422938995582133,-2.4646922900502393,6.38,-2.52,5.5,-1.33,4.8,-0.7,5.25,-3.61,6.07,-3.42
1730821508066441298,2.4043010335518016,0.9264067404393559,-2.4656932599716526,6.31,-2.43,5.4,-1.35,4.87,-0.68,5.26,-3.55,6.13,-3.51
